tech_id,dataset,sector_name,subsector,item_no,tech_name,tech_description
strategic::10::::가.,strategic,인공지능,,가.,생성형 인공지능 기술,"다양한 과제를 인간 전문가 수준으로 수행할 수 있도록 학습된 거대 인공지능 기초 모델(Foundation Model)을 개발하여, 사용자 프롬프트에 따라 텍스트, 이미지, 기타 미디어 등 새로운 콘텐츠를 생성하는 소프트웨어 기술"
strategic::10::::나.,strategic,인공지능,,나.,에이전트 인공지능 기술,"사용자 개입을 최소화하여 인공지능 스스로 목표 설정, 계획, 실행 및 피드백을 자율적으로 반복하여 최적의 의사결정과 행동을 수행하는 소프트웨어 또는 기계장치(Hardware) 기반의 피지컬 인공지능(Physical AI) 기술로서 동적인 실제 환경에서도 높은 수준의 자율성과 신뢰성을 확보할 수 있는 기술 및 해당 기술을 활용하여 산업에서 자율적인 최적의 의사결정, 제어를 수행하는 인공지능 기술"
strategic::10::::다.,strategic,인공지능,,다.,학습 및 추론 고도화 기술,"고도의 학습 알고리즘(메타러닝, 딥러닝, 강화학습 및 멀티모달 학습), 추론 기술(연쇄사고 추론기법, 분기구조 기반 추론기법 및 다중 에이전트 추론기법)과 인공지능 기초모델의 조합 및 연동을 통해 지능 정확도와 속도를 향상시키는 소프트웨어 기술"
strategic::10::::라.,strategic,인공지능,,라.,저전력ㆍ고효율 컴퓨팅 기술,저전력ㆍ고효율로 인공지능의 학습 및 추론을 수행할 수 있도록 모델 경량화 및 최적화 알고리즘을 개발하는 소프트웨어 기술
strategic::10::::마.,strategic,인공지능,,마.,인간 중심 인공지능 기술,인공지능 모델의 의사결정 과정과 내부 표현구조를 사람이 직관적으로 이해할 수 있도록 지원하여 인공지능 모델의 신뢰성과 안전성을 정량적ㆍ정성적으로 향상시키는 소프트웨어 기술
