tech_id,dataset,sector_name,subsector,item_no,tech_name,tech_description
strategic::9::::가.,strategic,미래형 운송 및 이동수단,,가.,주행상황 인지 센서 기술,"주행상황을 인지하는 차량탑재용 비전 센서(vision sensor), 레이더 센서(radar sensor), 라이다 센서(LIDAR sensor) 기술, 주행환경상의 전방위 물체에 대한 정확한 거리와 공간정보를 처리하는 소프트웨어 기술 또는 이를 융합 처리하는 시스템 기술"
strategic::9::::나.,strategic,미래형 운송 및 이동수단,,나.,주행지능정보처리 통합시스템 기술,인지 센서를 통해 수집된 정보를 차량환경에서 고속처리하는 컴퓨팅모듈 통합시스템 설계 기술과 차량 내ㆍ외 통신기술
strategic::9::::다.,strategic,미래형 운송 및 이동수단,,다.,주행상황 인지 기반 통합제어 시스템 기술,주행상황을 인지ㆍ판단하여 차선ㆍ차로를 제어하는 주행경로 생성 기술과 고장예지ㆍ고장제어ㆍ비상운행 등의 다중안전설계기술이 적용된 차량의 구동ㆍ조향ㆍ제동ㆍ제어 시스템과 이를 능동적으로 제어하는 통합제어 시스템 설계 기술
strategic::9::::라.,strategic,미래형 운송 및 이동수단,,라.,전기동력 자동차의 구동시스템 고효율화 기술,전기동력 자동차에서 전기에너지를 운동에너지로 변환시키는 모터와 구동력을 바퀴에 전달하기 위한 감속기ㆍ변속기 등 구동시스템을 고효율화하는 기술
strategic::9::::마.,strategic,미래형 운송 및 이동수단,,마.,전기동력 자동차의 전력변환 및 충전 시스템 기술,"최대 출력 100kW급 이상, 최대 효율 92% 이상을 만족하는 전기동력 자동차 급속충전용 전력변환장치와 전기동력 자동차와 연결되는 충전 인터페이스장치를 설계ㆍ제조하는 기술"
strategic::9::::바.,strategic,미래형 운송 및 이동수단,,바.,탑승자 인지 및 인터페이스 기술,탑승자의 안면인식 등을 통한 신체적ㆍ감정적 변화 감지 기술과 탑승자의 모션ㆍ음성ㆍ터치 등을 통해 운전ㆍ내부조작 등이 가능한 상호작용 기술
strategic::9::::사.,strategic,미래형 운송 및 이동수단,,사.,인공지능형 자율운항 기술,"선박의 자율항해, 원격제어, 경제운항 및 관리운항을 지원하는 기술로서 선박 주변 해상 상황을 인지ㆍ분석하여 최적 경로로 운항하는 자율운항 알고리즘 소프트웨어 기술, 서비스 플랫폼 제작 기술, 기관ㆍ화물 등의 상태 정보를 수집하는 센서기술, 수집된 정보를 처리ㆍ분석하는 선박 모니터링ㆍ시뮬레이션 기술, 기관제어ㆍ고장예지ㆍ원격진단ㆍ원격정비 등의 선박 통합제어 관리 기술, 선박-육상 데이터 네트워크 보안 및 ROC(Remote Operation Center) 기술"
strategic::9::::아.,strategic,미래형 운송 및 이동수단,,아.,환경친화적 첨단 선박의 운송ㆍ추진 기술,"다음의 어느 하나에 해당하는 시스템의 소재 개발 및 설계ㆍ제조 기술  1) 가스화물(LNGㆍLPGㆍ에탄ㆍ암모니아ㆍ수소ㆍ이산화탄소를 포함한다)의 저장ㆍ운송ㆍ적하역시스템(화물창, 연료탱크 및 카고핸들링 시스템 등을 포함한다)  2) 환경친화적 에너지(LNGㆍLPGㆍ암모니아ㆍ수소ㆍ에탄ㆍ메탄올ㆍ에탄올ㆍ원자력 등을 포함한다) 또는 전기에너지를 추진동력원이나 선내 전력으로 사용하기 위한 추진ㆍ발전시스템(연료공급시스템, 동력발생장치, 에너지저장ㆍ전력변환ㆍ배전ㆍ전력관리 시스템, 추진장치 및 제어시스템 등을 포함한다)"
strategic::9::::자.,strategic,미래형 운송 및 이동수단,,자.,환경친화적 첨단 선박의 디지털 설계ㆍ생산운영 기술,환경친화적 첨단 선박의 디지털 기반 설계ㆍ생산 공정 구축을 위한 설계 자동화 기술 및 건조 공정의 데이터 취득ㆍ분석ㆍ검증을 통한 생산운영 기술
